Location,Country,Disease,Species,HealthMap Alert ID,Headline,URL,Issue Date,Alert Tag,Suspected Cases,Suspected Deaths,Confirmed Cases,Confirmed Deaths,Rule Outs,Long,Lat
Guinea,Guinea,Ebola,Humans,3745957,"PRO/SOAS> Ebola virus disease - West Africa (27): WHO update, ocular effects",http://promedmail.org/direct.php?id=20151029.3745957,10/29/15 23:57,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3745957,"PRO/SOAS> Ebola virus disease - West Africa (27): WHO update, ocular effects",http://promedmail.org/direct.php?id=20151029.3745957,10/29/15 23:57,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3745957,"PRO/SOAS> Ebola virus disease - West Africa (27): WHO update, ocular effects",http://promedmail.org/direct.php?id=20151029.3745957,10/29/15 23:57,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3743264,"PRO/AH/EDR> Ebola update (120): WHO update, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20151026.3743264,10/26/15 9:24,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3743264,"PRO/AH/EDR> Ebola update (120): WHO update, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20151026.3743264,10/26/15 9:24,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3743264,"PRO/AH/EDR> Ebola update (120): WHO update, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20151026.3743264,10/26/15 9:24,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3702715,PRO/EAFR> Ebola virus disease - West Africa (21): WHO update,http://promedmail.org/direct.php?id=20151010.3702715,10/10/15 15:17,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3702715,PRO/EAFR> Ebola virus disease - West Africa (21): WHO update,http://promedmail.org/direct.php?id=20151010.3702715,10/10/15 15:17,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3702715,PRO/EAFR> Ebola virus disease - West Africa (21): WHO update,http://promedmail.org/direct.php?id=20151010.3702715,10/10/15 15:17,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3681166,"PRO/AH/EDR> Ebola update (112): WHO, susp, funding, research",http://promedmail.org/direct.php?id=20150930.3681166,9/30/15 18:18,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3681166,"PRO/AH/EDR> Ebola update (112): WHO, susp, funding, research",http://promedmail.org/direct.php?id=20150930.3681166,9/30/15 18:18,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3681166,"PRO/AH/EDR> Ebola update (112): WHO, susp, funding, research",http://promedmail.org/direct.php?id=20150930.3681166,9/30/15 18:18,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3679490,PRO/EAFR> Ebola virus disease - West Africa (20): WHO update,http://promedmail.org/direct.php?id=20150930.3679490,9/30/15 10:23,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3679490,PRO/EAFR> Ebola virus disease - West Africa (20): WHO update,http://promedmail.org/direct.php?id=20150930.3679490,9/30/15 10:23,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3679490,PRO/EAFR> Ebola virus disease - West Africa (20): WHO update,http://promedmail.org/direct.php?id=20150930.3679490,9/30/15 10:23,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3674799,"PRO/AH/EDR> Ebola update (111): WHO, susp. funding, research",http://promedmail.org/direct.php?id=20150927.3674799,9/27/15 19:51,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3674799,"PRO/AH/EDR> Ebola update (111): WHO, susp. funding, research",http://promedmail.org/direct.php?id=20150927.3674799,9/27/15 19:51,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3674799,"PRO/AH/EDR> Ebola update (111): WHO, susp. funding, research",http://promedmail.org/direct.php?id=20150927.3674799,9/27/15 19:51,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3668694,"PRO/MENA> Ebola virus disease, ecology: role of deforestation",http://promedmail.org/direct.php?id=20150924.3668694,9/24/15 22:23,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3668694,"PRO/MENA> Ebola virus disease, ecology: role of deforestation",http://promedmail.org/direct.php?id=20150924.3668694,9/24/15 22:23,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3668694,"PRO/MENA> Ebola virus disease, ecology: role of deforestation",http://promedmail.org/direct.php?id=20150924.3668694,9/24/15 22:23,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Bats,3667797,"PRO/AH/EDR> Ebola virus disease, ecology (02): link to deforestation",http://promedmail.org/direct.php?id=20150924.3667797,9/24/15 14:16,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Bats,3667797,"PRO/AH/EDR> Ebola virus disease, ecology (02): link to deforestation",http://promedmail.org/direct.php?id=20150924.3667797,9/24/15 14:16,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Bats,3667797,"PRO/AH/EDR> Ebola virus disease, ecology (02): link to deforestation",http://promedmail.org/direct.php?id=20150924.3667797,9/24/15 14:16,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3666423,"PRO/AH/EDR> Ebola update (110): WHO, susp. funding, research ",http://promedmail.org/direct.php?id=20150923.3666423,9/23/15 21:29,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3666423,"PRO/AH/EDR> Ebola update (110): WHO, susp. funding, research ",http://promedmail.org/direct.php?id=20150923.3666423,9/23/15 21:29,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3666423,"PRO/AH/EDR> Ebola update (110): WHO, susp. funding, research ",http://promedmail.org/direct.php?id=20150923.3666423,9/23/15 21:29,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3652343,PRO/EAFR> Ebola virus disease - West Africa (19): WHO update,http://promedmail.org/direct.php?id=20150917.3652343,9/17/15 17:32,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3652343,PRO/EAFR> Ebola virus disease - West Africa (19): WHO update,http://promedmail.org/direct.php?id=20150917.3652343,9/17/15 17:32,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,3650548,"PRO/AH/EDR> Ebola update (108): WHO, Sierra Leone new case, susp. vaccine, funding, research",http://promedmail.org/direct.php?id=20150916.3650548,9/16/15 22:27,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,3642809,"PRO/AH/EDR> Ebola update (107): WHO, Sierra Leone case, susp. NGO, funding, research",http://promedmail.org/direct.php?id=20150913.3642809,9/13/15 19:17,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,3637525,PRO/EAFR> Ebola virus disease - West Africa (18): WHO update,http://promedmail.org/direct.php?id=20150913.3637525,9/13/15 5:44,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3637525,PRO/EAFR> Ebola virus disease - West Africa (18): WHO update,http://promedmail.org/direct.php?id=20150913.3637525,9/13/15 5:44,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,3630642,PRO/SOAS> Ebola virus disease - West Africa (25): WHO,http://promedmail.org/direct.php?id=20150909.3630642,9/9/15 6:56,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3630642,PRO/SOAS> Ebola virus disease - West Africa (25): WHO,http://promedmail.org/direct.php?id=20150909.3630642,9/9/15 6:56,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3630642,PRO/SOAS> Ebola virus disease - West Africa (25): WHO,http://promedmail.org/direct.php?id=20150909.3630642,9/9/15 6:56,No Tag,,,,,,-9.30791,6.44809
"Kambia, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3630232,"PRO/AH/EDR> Ebola update (105): Sierra Leone, new case",http://promedmail.org/direct.php?id=20150907.3630232,9/7/15 19:54,Breaking,,,,,,-12.91667,9.11667
Liberia,Liberia,Ebola,Humans,3628161,"PRO/AH/EDR> Ebola update (104): WHO, Liberia, susp. funding, research",http://promedmail.org/direct.php?id=20150906.3628161,9/6/15 18:58,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,3625483,"PRO/MENA> Ebola virus disease - West Africa (05): Liberia, CDC update",http://promedmail.org/direct.php?id=20150905.3625483,9/5/15 11:18,No Tag,,,,,,-9.30791,6.44809
"Kambia, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3622622,PRO/EAFR> Ebola virus disease - West Africa (17): WHO update,http://promedmail.org/direct.php?id=20150904.3622622,9/4/15 14:21,No Tag,,,,,,-12.91667,9.11667
"Conakry, Conakry, Guinea",Guinea,Ebola,Humans,3622622,PRO/EAFR> Ebola virus disease - West Africa (17): WHO update,http://promedmail.org/direct.php?id=20150904.3622622,9/4/15 14:21,No Tag,,,,,,-13.67729,9.53795
Guinea,Guinea,Ebola,Humans,3622622,PRO/EAFR> Ebola virus disease - West Africa (17): WHO update,http://promedmail.org/direct.php?id=20150904.3622622,9/4/15 14:21,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3622622,PRO/EAFR> Ebola virus disease - West Africa (17): WHO update,http://promedmail.org/direct.php?id=20150904.3622622,9/4/15 14:21,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,3619530,"PRO/AH/EDR> Ebola update (103): WHO update, susp. NGO, vaccine, funding",http://promedmail.org/direct.php?id=20150902.3619530,9/2/15 18:50,No Tag,3792,2529,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3619530,"PRO/AH/EDR> Ebola update (103): WHO update, susp. NGO, vaccine, funding",http://promedmail.org/direct.php?id=20150902.3619530,9/2/15 18:50,No Tag,13609,3953,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3619530,"PRO/AH/EDR> Ebola update (103): WHO update, susp. NGO, vaccine, funding",http://promedmail.org/direct.php?id=20150902.3619530,9/2/15 18:50,No Tag,,,,,,-9.30791,6.44809
"Kambia, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3615661,PRO/MENA> Ebola virus disease - West Africa (04): Sierra Leone (Kambia) WHO response,http://promedmail.org/direct.php?id=20150901.3615661,9/1/15 10:55,Breaking,,,,,,-12.91667,9.11667
Sierra Leone,Sierra Leone,Ebola,Humans,3612222,"PRO/AH/EDR> Ebola update (102): Sierra Leone suspected death, WHO, CDC PPE, vaccine, dog",http://promedmail.org/direct.php?id=20150830.3612222,8/30/15 19:34,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,3604518,"PRO/AH/EDR> Ebola update (101): WHO update, susp. NGO, vaccines, funding",http://promedmail.org/direct.php?id=20150826.3604518,8/26/15 20:56,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,3597408,"PRO/AH/EDR> Ebola update (100): WHO, CIDRAP, susp. NGO, technology, funding",http://promedmail.org/direct.php?id=20150823.3597408,8/23/15 23:07,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3597408,"PRO/AH/EDR> Ebola update (100): WHO, CIDRAP, susp. NGO, technology, funding",http://promedmail.org/direct.php?id=20150823.3597408,8/23/15 23:07,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3597408,"PRO/AH/EDR> Ebola update (100): WHO, CIDRAP, susp. NGO, technology, funding",http://promedmail.org/direct.php?id=20150823.3597408,8/23/15 23:07,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,3591319,"PRO/AH/EDR> Ebola update (99): Liberia crisis, S.Leone, WHO, susp, control: corr",http://promedmail.org/direct.php?id=20150820.3591319,8/20/15 14:53,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3590045,"PRO/AH/EDR> Ebola update (99): Liberia crisis, S.Leone, WHO, susp. control, vaccine, funding",http://promedmail.org/direct.php?id=20150820.3590045,8/20/15 0:38,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3581399,PRO/SOAS> Ebola virus disease - West Africa (24): vaccine trial,http://promedmail.org/direct.php?id=20150816.3581399,8/16/15 23:29,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3581177,"PRO/AH/EDR> Ebola update (98): WHO, susp, control, funding",http://promedmail.org/direct.php?id=20150816.3581177,8/16/15 7:23,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3581177,"PRO/AH/EDR> Ebola update (98): WHO, susp, control, funding",http://promedmail.org/direct.php?id=20150816.3581177,8/16/15 7:23,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3581177,"PRO/AH/EDR> Ebola update (98): WHO, susp, control, funding",http://promedmail.org/direct.php?id=20150816.3581177,8/16/15 7:23,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3574832,"PRO/AH/EDR> Ebola update (97): WHO update, control, survivors, vaccine, research",http://promedmail.org/direct.php?id=20150813.3574832,8/13/15 3:48,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3574832,"PRO/AH/EDR> Ebola update (97): WHO update, control, survivors, vaccine, research",http://promedmail.org/direct.php?id=20150813.3574832,8/13/15 3:48,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,3567970,"PRO/AH/EDR> Ebola update (96): WHO update, post-Ebola syndrome, vaccine, research",http://promedmail.org/direct.php?id=20150809.3567970,8/9/15 19:59,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3567970,"PRO/AH/EDR> Ebola update (96): WHO update, post-Ebola syndrome, vaccine, research",http://promedmail.org/direct.php?id=20150809.3567970,8/9/15 19:59,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,3562095,"PRO/SOAS> Ebola virus disease - West Africa (23): WHO, research during outbreak response",http://promedmail.org/direct.php?id=20150807.3562095,8/7/15 0:23,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3562095,"PRO/SOAS> Ebola virus disease - West Africa (23): WHO, research during outbreak response",http://promedmail.org/direct.php?id=20150807.3562095,8/7/15 0:23,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3562095,"PRO/SOAS> Ebola virus disease - West Africa (23): WHO, research during outbreak response",http://promedmail.org/direct.php?id=20150807.3562095,8/7/15 0:23,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3552116,PRO/AH/EDR> Ebola update (93): positive vaccine trial results,http://promedmail.org/direct.php?id=20150801.3552116,8/1/15 15:58,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,3546144,"PRO/AH/EDR> Ebola update (92): WHO update, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20150729.3546144,7/29/15 21:47,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3546144,"PRO/AH/EDR> Ebola update (92): WHO update, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20150729.3546144,7/29/15 21:47,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,3537629,"PRO/AH/EDR> Ebola update (91): WHO, case definition, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20150726.3537629,7/26/15 20:12,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,3521606,"PRO/AH/EDR> Ebola update (89): WHO, epidemiology, susp. vaccine, research, funding",http://promedmail.org/direct.php?id=20150719.3521606,7/19/15 20:23,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3521606,"PRO/AH/EDR> Ebola update (89): WHO, epidemiology, susp. vaccine, research, funding",http://promedmail.org/direct.php?id=20150719.3521606,7/19/15 20:23,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3521606,"PRO/AH/EDR> Ebola update (89): WHO, epidemiology, susp. vaccine, research, funding",http://promedmail.org/direct.php?id=20150719.3521606,7/19/15 20:23,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3513415,"PRO/SOAS> Ebola virus disease - West Africa (20): WHO, genetic evolution, drugs",http://promedmail.org/direct.php?id=20150718.3513415,7/18/15 11:58,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3513415,"PRO/SOAS> Ebola virus disease - West Africa (20): WHO, genetic evolution, drugs",http://promedmail.org/direct.php?id=20150718.3513415,7/18/15 11:58,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3513415,"PRO/SOAS> Ebola virus disease - West Africa (20): WHO, genetic evolution, drugs",http://promedmail.org/direct.php?id=20150718.3513415,7/18/15 11:58,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3513604,"PRO/AH/EDR> Ebola update (88): WHO, UNHRD, UNMEER, susp. vaccine, research, funding",http://promedmail.org/direct.php?id=20150715.3513604,7/15/15 21:35,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3513604,"PRO/AH/EDR> Ebola update (88): WHO, UNHRD, UNMEER, susp. vaccine, research, funding",http://promedmail.org/direct.php?id=20150715.3513604,7/15/15 21:35,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3513604,"PRO/AH/EDR> Ebola update (88): WHO, UNHRD, UNMEER, susp. vaccine, research, funding",http://promedmail.org/direct.php?id=20150715.3513604,7/15/15 21:35,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,3504023,PRO/SOAS> Ebola virus disease - West Africa (19): Liberia cases linked to earlier virus,http://promedmail.org/direct.php?id=20150713.3504023,7/13/15 5:05,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3505575,"PRO/AH/EDR> Ebola update (87): WHO update, prevention, Liberia, susp.",http://promedmail.org/direct.php?id=20150712.3505575,7/12/15 19:52,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3505575,"PRO/AH/EDR> Ebola update (87): WHO update, prevention, Liberia, susp.",http://promedmail.org/direct.php?id=20150712.3505575,7/12/15 19:52,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3505575,"PRO/AH/EDR> Ebola update (87): WHO update, prevention, Liberia, susp.",http://promedmail.org/direct.php?id=20150712.3505575,7/12/15 19:52,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3486961,"PRO/SOAS> Ebola virus disease - West Africa (18): WHO, Liberia recurrence, ECDC, Ghana vaccine trial",http://promedmail.org/direct.php?id=20150707.3486961,7/7/15 14:43,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3486961,"PRO/SOAS> Ebola virus disease - West Africa (18): WHO, Liberia recurrence, ECDC, Ghana vaccine trial",http://promedmail.org/direct.php?id=20150707.3486961,7/7/15 14:43,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3486961,"PRO/SOAS> Ebola virus disease - West Africa (18): WHO, Liberia recurrence, ECDC, Ghana vaccine trial",http://promedmail.org/direct.php?id=20150707.3486961,7/7/15 14:43,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,3487558,"PRO/AH/EDR> Ebola update (85): WHO update, ECDC, WHO statement, susp. research",http://promedmail.org/direct.php?id=20150705.3487558,7/5/15 21:04,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,3478027,"PRO/AH/EDR> Ebola update (84): Liberia 2nd new case, WHO update, HHS centers, susp. funding",http://promedmail.org/direct.php?id=20150701.3478027,7/1/15 20:59,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,3473496,"PRO/AH/EDR> Ebola update (83): Liberia, back 1 month 20 days after 'free' declaration, alert",http://promedmail.org/direct.php?id=20150630.3473496,6/30/15 3:03,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,3445572,"PRO/AH/EDR> Ebola update (79): WHO update, Liberia guidelines, susp, research, vacc, funding",http://promedmail.org/direct.php?id=20150617.3445572,6/17/15 20:30,No Tag,,,,,,-9.30791,6.44809
